block_geoid,pop
360810992002024,43
360810997011000,0
360810997011002,0
360810997011003,34
360810997011005,146
360810997011006,59
360810997011008,68
360810997011009,82
360810997011010,105
360810997011012,153
360810997011013,74
360810997012000,125
360810997012001,95
360810997012003,108
360810997012004,52
360810997012005,33
360810997012007,68
360810997012008,117
360810997012010,49
360810997012011,66
360810997012013,49
360810997013000,100
360810997013001,164
360810997013003,95
360810997013004,285
360810997013005,82
360810997011001,59
360810997011004,59
360810997011007,90
360810997011011,64
360810997011014,114
360810997012002,83
360810997012006,88
360810997012009,28
360810997012012,51
360810997013002,230
360810997031000,0
360810997031001,0
360810997031002,152
360810997031003,261
360810997031004,244
360810997031005,203
360810997031006,163
360810997031007,274
360810997031008,130
360810997032000,0
360810997032001,0
360810997032002,1150
360810997032003,60
360810997033001,0
360810997033002,155
360810997033004,135
360810997033005,58
360810997033006,60
360810997033008,30
360810997033009,64
360810997033000,0
360810997033003,752
360810997033007,47
360810997043001,550
360810997043002,0
360810997043003,0
360810997044000,394
360810997045000,960
360810997041001,654
360810997041002,0
360810997042001,624
360810997041000,852
360810997042000,1021
360810997043000,1112
360810997043004,0
360810997045001,1113
360810997050001,0
360810997050002,0
360810997051001,0
360810997051002,0
360810997051003,0
360810997051005,0
360810997051006,0
360810997051008,191
360810997051009,56
360810997051011,498
360810997051012,95
360810997051013,0
360810997051015,102
360810997051016,47
360810997051017,238
360810997051018,0
360810997051000,0
360810997051004,0
360810997051007,1043
360810997051010,121
360810997051014,296
360810998011000,199
360810998011001,212
360810998011002,0
360810998011003,79
360810998011004,68
360810998011005,145
360810998011006,79
360810998011007,67
360810998011008,152
360810998011009,207
360810998011010,71
360810998011012,66
360810998012000,959
360810998012001,1014
360810998013001,0
360810998013002,228
360810998013004,151
360810998014000,1156
360810998014002,0
360810998015000,142
360810998015001,52
360810998015003,167
360810998015004,101
360810998015006,112
360810998015007,59
360810998015009,136
360810998015010,32
360810998011011,72
360810998013000,1102
360810998013003,163
360810998014001,510
360810998015002,104
360810998015005,108
360810998015008,140
360810998020001,0
360810998021000,0
360810998021001,88
360810998021003,53
360810998021004,336
360810998021006,429
360810998021007,173
360810998021008,548
360810998021011,0
360810998021012,266
360810998022000,822
360810998022001,1038
360810998023000,1366
360810998020002,0
360810998021002,61
360810998021005,142
360810998021009,402
360810998021010,98
360810999001000,0
360810999001001,0
360810999001002,0
360810999001003,0
360810999001004,0
360810999001005,0
360810999001006,0
360810999001007,0
360810999001008,0
360810999001009,0
360810999001010,0
360810999001012,0
360810999001013,0
360810999001014,0
360810999001016,0
360810999001017,0
360810999001019,0
360810999001020,0
360810999001022,0
360810999001023,0
360810999001025,0
360810999001011,0
360810999001015,0
360810999001018,0
360810999001021,0
360810999001024,0
360811008010001,0
360811008010002,0
360811008011001,203
360811008011002,202
360811008011004,0
360811008011005,110
360811008011007,95
360811008012000,0
360811008012001,140
360811008012003,90
360811008012004,373
360811008012006,243
360811008012007,70
360811008012009,157
360811008011000,213
360811008011003,70
360811008011006,83
360811008012002,170
360811008012005,85
360811008012008,192
360811008031000,274
360811008031001,0
360811008031002,218
360811008031003,210
360811008031004,90
360811008031005,50
360811008031006,379
360811008031007,80
360811008031008,242
360811008031009,578
360811008031010,86
360811008031011,406
360811008032000,811
360811008032001,194
360811008032002,304
360811008032003,45
360811008032005,0
360811008032006,113
360811008032008,102
360811008032009,0
360811008032011,182
360811008032004,0
360811008032007,453
360811008032010,0
360811008040001,0
360811008041000,136
360811008041002,161
360811008041004,0
360811008041005,168
360811008041006,197
360811008041008,282
360811008041009,212
360811008041011,168
360811008041012,349
360811008042001,183
360811008042002,208
360811008042003,166
360811008042005,138
360811008042006,119
360811008042007,235
360811008042008,92
360811008042009,79
360811008042010,94
360811008042011,328
360811008041001,136
360811008041003,151
360811008041007,297
360811008041010,174
360811008042000,95
360811008042004,147
360811010020001,0
360811010021000,524
360811010021001,113
360811010021002,153
360811010021003,77
360811010021004,35
360811010021005,62
360811010021007,234
360811010021008,93
360811010021009,31
360811010021011,9
360811010021012,208
360811010021014,85
360811010021015,160
360811010021017,64
360811010021018,29
360811010021019,418
360811010022001,0
360811010021006,256
360811010021010,1
360811010021013,128
360811010021016,44
360811010022000,97
360811010022003,71
360811010022002,1704
360811010031000,383
360811010031001,288
360811010031003,119
360811010031004,734
360811010031005,32
360811010032000,866
360811010033000,105
360811010033002,485
360811010033003,521
360811010031002,158
360811010031006,84
360811010033001,168
360811010041000,202
360811010041001,306
360811010041002,166
360811010042000,420
360811010042001,306
360811010042002,393
360811010042003,165
360811010042004,113
360811010042005,516
360811010042006,176
360811010043000,155
360811010043001,223
360811010043002,94
360811010043003,310
360811010043004,321
360811010043005,459
360811010043006,104
360811010043007,0
360811010043008,16
360811010043009,0
360811010044000,21
360811010040001,0
360811010041003,901
360811010045000,1245
360811017001000,0
360811017001001,83
360811017001002,84
360811017001004,117
360811017001005,90
360811017001007,74
360811017001008,112
360811017001010,79
360811017002000,69
360811017002002,110
360811017002003,85
360811017002004,83
360811017002006,18
360811017002007,70
360811017002009,32
360811017003000,116
360811017003002,46
360811017003003,0
360811017003004,0
360811017003006,24
360811017003007,116
360811017003009,36
360811017003010,72
360811017004000,183
360811017004001,559
360811017004002,479
360811017005000,177
360811017005001,0
360811017005002,69
360811017005003,0
360811017005004,130
360811017005005,121
360811017005006,0
360811017005007,25
360811017005008,82
360811017005009,108
360811017005010,66
360811017005011,24
360811017005012,35
360811017006001,53
360811017006002,59
360811017006004,95
360811017006005,11
360811017006007,116
360811017006008,125
360811017007000,273
360811017007001,342
360811017007002,456
360811017007004,0
360811017001003,92
360811017001006,93
360811017001009,131
360811017002001,112
360811017002005,152
360811017002008,110
360811017003001,48
360811017003005,46
360811017003008,109
360811017003011,0
360811017006000,28
360811017006003,115
360811017006006,0
360811017006009,112
360811017007003,55
360811029001006,173
360811029001007,0
360811029001008,109
360811029001010,30
360811029001011,190
360811029001013,60
360811029001014,298
360811029001016,59
360811029001017,60
360811029001018,81
360811029002000,19
360811029002001,872
360811029002003,70
360811029002004,109
360811029002006,120
360811029002007,37
360811029001000,0
360811029001002,0
360811029001003,84
360811029001005,471
360811029001009,147
360811029001012,390
360811029001015,44
360811029001019,142
360811029002002,17
360811029002005,0
360811029001001,132
360811029001004,72
360811032011000,0
360811032011001,190
360811032011002,131
360811032011003,126
360811032011004,708
360811032011005,731
360811032011006,616
360811032012000,96
360811032012001,107
360811032012002,172
360811032012003,197
360811032012004,127
360811032012005,1264
360811032012007,167
360811032013000,74
360811032013002,1676
360811032013003,82
360811032013005,85
360811032013006,94
360811032012006,96
360811032013001,120
360811032013004,127
360811032021000,45
360811032021002,16
360811032021003,111
360811032021005,127
360811032021006,184
360811032021008,172
360811032021010,106
360811032021012,71
360811032022000,172
360811032022002,60
360811032022003,64
360811032022005,146
360811032022006,6
360811032022007,333
360811032022009,140
360811032022010,53
360811032022012,45
360811032022013,58
360811032022014,49
360811032022015,83
360811032022016,58
360811032022017,71
360811032023000,196
360811032023001,665
360811032023002,241
360811032023003,308
360811032023004,223
360811032023005,715
360811032024000,540
360811032024001,130
360811032024002,491
360811032024003,28
360811032024004,0
360811032024005,620
360811032021001,99
360811032021004,33
360811032021007,65
360811032021011,0
360811032022001,32
360811032022004,29
360811032022008,85
360811032022011,45
360811032021009,145
360811033001001,187
360811033001002,160
360811033001003,118
360811033001005,191
360811033001006,136
360811033001008,169
360811033001009,139
360811033002001,68
360811033002002,178
360811033002004,151
360811033002005,163
360811033002006,149
360811033003000,78
360811033003001,51
360811033003003,8
360811033003004,87
360811033003006,81
360811033003007,143
360811033003008,99
360811033004000,133
360811033004001,174
360811033004003,0
360811033004004,123
360811033004006,15
360811033004007,93
360811033004008,124
360811033001000,172
360811033001004,208
360811033001007,117
360811033002000,65
360811033002003,181
360811033002007,183
360811033003002,178
360811033003005,98
360811033003009,105
360811033004002,116
360811033004005,18
360811039001000,139
360811039001001,28
360811039001002,91
360811039001003,62
360811039001004,112
360811039001005,113
360811039001006,202
360811039001007,149
360811039001008,266
360811039001009,130
360811039001010,137
360811039001011,192
360811039001012,127
360811039002000,169
360811039002002,86
360811039002003,212
360811039002005,142
360811039002006,120
360811039002007,177
360811039002009,196
360811039002010,106
360811039002012,265
360811039002013,147
360811039003001,0
360811039003002,0
360811039003003,0
360811039003004,30
360811039003006,73
360811039003007,34
360811039003008,234
360811039003010,0
360811039003011,119
360811039003013,214
360811039003014,136
360811039004001,107
360811039004002,51
360811039004003,40
360811039004005,0
360811039004006,99
360811039004008,65
360811039004009,51
360811039004011,24
360811039004012,0
360811039004014,97
360811039004015,560
360811039003005,45
360811039003009,163
360811039003012,224
360811039004000,60
360811039004004,74
360811039004007,66
360811039004010,54
360811039004013,30
360811039002001,123
360811039002004,145
360811039002008,185
360811039002011,147
360811039003000,0
360811047001002,258
360811047001003,171
360811047001005,143
360811047001006,8
360811047001008,41
360811047002000,252
360811047002001,84
360811047002002,107
360811047002003,0
360811047002004,0
360811047002005,135
360811047002006,126
360811047002007,106
360811047002008,32
360811047002009,24
360811047002010,90
360811047002011,158
360811047002012,151
360811047003000,149
360811047003001,404
360811047003003,159
360811047003004,126
360811047003006,130
360811047003007,59
360811047003009,92
360811047003010,97
360811047004000,207
360811047004002,848
360811047005000,90
360811047005002,85
360811047005003,132
360811047005005,239
360811047005006,116
360811047005008,77
360811047005009,76
360811047005010,155
360811047005012,410
360811047001000,285
360811047001001,126
360811047001004,111
360811047001007,111
360811047003002,358
360811047003005,152
360811047003008,73
360811047004001,610
360811047005001,90
360811047005004,147
360811047005007,114
360811047005011,193
360811059001000,106
360811059001002,131
360811059001003,136
360811059001005,63
360811059001006,99
360811059001007,35
360811059001009,70
360811059001010,46
360811059002000,131
360811059002001,28
360811059002002,136
360811059002003,74
360811059002004,22
360811059002005,64
360811059002006,115
360811059002007,41
360811059002008,91
360811059002009,132
360811059002010,43
360811059003000,124
360811059003001,71
360811059003002,66
360811059003004,43
360811059003005,58
360811059003007,30
360811059003008,42
360811059003009,39
360811059003011,111
360811059004000,81
360811059004002,58
360811059004003,66
360811059004005,61
360811059004006,42
360811059004008,19
360811059004009,78
360811059004010,124
360811059004012,16
360811059004013,138
360811059004015,62
360811059001001,92
360811059001004,140
360811059001008,41
360811059001011,59
360811059003003,79
360811059003006,89
360811059003010,36
360811059004001,95
360811059004004,76
360811059004007,96
360811059004011,90
360811059004014,27
360811072011000,0
360811072011002,418
360811072011003,76
360811072011004,57
360811072011006,35
360811072011007,29
360811072011009,17
360811072011010,28
360811072011012,5
360811072011013,47
360811072011014,37
360811072011015,51
360811072011016,25
360811072011017,37
360811072011018,0
360811072011019,119
360811072011020,120
360811072011021,22
360811072011022,46
360811072011023,57
360811072011024,50
360811072011025,63
360811072011027,24
360811072011028,50
360811072011030,38
360811072011031,115
360811072011033,103
360811072011034,111
360811072011035,57
360811072011037,91
360811072011038,62
360811072011026,51
360811072011029,60
360811072011032,113
360811072011036,38
360811072011039,0
360811072011001,0
360811072011005,22
360811072011008,43
360811072011011,53
360811072021003,0
360811072021004,0
360811072021005,0
360811072021006,0
360811072021007,0
360811072021008,0
360811072021009,0
360811072021010,0
360811072021011,0
360811072020001,0
360811072020002,0
360811072020004,0
360811072020005,0
360811072020006,0
360811072020008,0
360811072020009,0
360811072020011,0
360811072020012,0
360811072020014,0
360811072020015,0
360811072020016,0
360811072020018,0
360811072021000,0
360811072021002,0
360811072020003,0
360811072020007,0
360811072020010,0
360811072020013,0
360811072020017,0
360811072021001,0
360811085001000,110
360811085001001,62
360811085001002,75
360811085001003,55
360811085001004,37
360811085001006,115
360811085001007,101
360811085001009,23
360811085001010,45
360811085001011,85
360811085001013,31
360811085002000,54
360811085002002,72
360811085002003,87
360811085002005,0
360811085002006,56
360811085002007,280
360811085003001,112
360811085003002,175
360811085003004,0
360811085003005,95
360811085003007,247
360811085003008,100
360811085001005,35
360811085001008,38
360811085001012,78
360811085002001,142
360811085002004,139
360811085003000,0
360811085003003,133
360811085003006,196
360811093001000,89
360811093001001,65
360811093001002,76
360811093001004,89
360811093001005,116
360811093001007,122
360811093001008,37
360811093001010,44
360811093001011,87
360811093001012,45
360811093001013,32
360811093001014,0
360811093001015,0
360811093002000,279
360811093002001,43
360811093002002,58
360811093002003,72
360811093002004,41
360811093002005,65
360811093002006,55
360811093002007,71
360811093002008,60
360811093002009,65
360811093002011,79
360811093002012,51
360811093002014,96
360811093002015,0
360811093002017,0
360811093003000,156
360811093003001,48
360811093003003,88
360811093003004,43
360811093003006,71
360811093003007,46
360811093003009,50
360811093003010,70
360811093003012,77
360811093003013,62
360811093000001,0
360811093001003,67
360811093001006,86
360811093001009,28
360811093002010,64
360811093002013,64
360811093002016,0
360811093003002,116
360811093003005,53
360811093003008,41
360811093003011,72
360811097001000,41
360811097001002,39
360811097001003,48
360811097001005,41
360811097001006,59
360811097001008,9
360811097001009,0
360811097001010,19
360811097001012,58
360811097001013,47
360811097002001,81
360811097002002,109
360811097002003,45
360811097002004,46
360811097002005,33
360811097002006,42
360811097002007,0
360811097003000,82
360811097003001,0
360811097003002,0
360811097003003,106
360811097003004,125
360811097003005,31
360811097003006,97
360811097003007,72
360811097003008,63
360811097003009,55
360811097003010,45
360811097001001,53
360811097001004,37
360811097001007,80
360811097001011,50
360811097002000,184
360811099001000,0
360811099001002,129
360811099001003,173
360811099001005,188
360811099001006,136
360811099001008,150
360811099001009,108
360811099001010,141
360811099002000,0
360811099002001,57
360811099002003,126
360811099002004,30
360811099002006,166
360811099002007,110
360811099002008,81
360811099003000,199
360811099003001,96
360811099003003,202
360811099003004,83
360811099003006,116
360811099003007,52
360811099001001,36
360811099001004,203
360811099001007,128
360811099001011,0
360811099002002,95
360811099002005,115
360811099002009,143
360811099003002,182
360811099003005,130
360811099003008,163
360811113002004,149
360811113002005,65
360811113002006,37
360811113002008,112
360811113003000,89
360811113003002,63
360811113003003,44
360811113003005,138
360811113003006,61
360811113003007,49
360811113003009,56
360811113003010,36
360811113000001,0
360811113001000,0
360811113001001,0
360811113001003,129
360811113001004,61
360811113001006,57
360811113001007,60
360811113001008,49
360811113001009,34
360811113001010,75
360811113001011,65
360811113001012,57
360811113001013,99
360811113002000,35
360811113002001,109
360811113002002,119
360811113002003,89
360811113001002,263
360811113001005,90
360811113002007,36
360811113003001,49
360811113003004,92
360811113003008,69
360811113003011,75
360811123001000,108
360811123001001,111
360811123001003,137
360811123001004,109
360811123001006,58
360811123001007,81
360811123001008,73
360811123002000,50
360811123002001,153
360811123002003,125
360811123002004,157
360811123002006,63
360811123002007,108
360811123002008,17
360811123002010,100
360811123002011,81
360811123001002,77
360811123001005,185
360811123001009,105
360811123002002,43
360811123002005,101
360811123002009,71
360811123002012,13
360811129001000,58
360811129001001,55
360811129001002,72
360811129001003,42
360811129001004,102
360811129001005,50
360811129001006,66
360811129001007,101
360811129001008,60
360811129001009,44
360811129001010,58
360811129002000,47
360811129002001,55
360811129002002,63
360811129002003,0
360811129002005,0
360811129002006,0
360811129002008,79
360811129002009,73
360811129002011,60
360811129002012,59
360811129002013,0
360811129003001,187
360811129003002,78
360811129003004,78
360811129003005,42
360811129003007,0
360811129003008,203
360811129002004,0
360811129002007,90
360811129002010,37
360811129003000,130
360811129003003,60
360811129003006,0
360811129003009,199
360811133001000,130
360811133001001,149
360811133001002,91
360811133001004,82
360811133001005,72
360811133002000,0
360811133002001,80
360811133002003,53
360811133002004,109
360811133002005,104
360811133002007,104
360811133002008,41
360811133002010,58
360811133002011,0
360811133002012,0
360811133002013,110
360811133001003,112
360811133001006,0
360811133002002,81
360811133002006,123
360811133002009,55
360811139001000,56
360811139001001,0
360811139001002,127
360811139001003,93
360811139001004,123
360811139001005,121
360811139001006,146
360811139001007,57
360811139001008,0
360811139001009,223
360811139001010,0
360811139002000,0
360811139002002,84
360811139002003,154
360811139002004,154
360811139002006,105
360811139002007,169
360811139002009,202
360811139002010,162
360811139003001,98
360811139003002,179
360811139003003,50
360811139003005,188
360811139003006,125
360811139003008,165
360811139003009,0
360811139002001,76
360811139002005,286
360811139002008,150
360811139003000,89
360811139003004,77
360811139003007,143
360811141001001,8
360811141001002,108
360811141001004,31
360811141001005,99
360811141001006,64
360811141001008,43
360811141001009,63
360811141001011,167
360811141001012,0
360811141001014,103
360811141001015,94
360811141001016,96
360811141001018,94
360811141002000,92
360811141002001,86
360811141002002,81
360811141002003,78
360811141002004,58
360811141002005,68
360811141002006,135
360811141002007,94
360811141002008,98
360811141002009,129
360811141002010,133
360811141002011,66
360811141001000,86
360811141001003,64
360811141001007,86
360811141001010,129
360811141001013,127
360811141001017,0
360811147002009,164
360811147002010,183
360811147001000,123
360811147001001,151
360811147001003,96
360811147001004,17
360811147001006,82
360811147002000,65
360811147002002,68
360811147002003,40
360811147002004,36
360811147002006,73
360811147002007,83
360811147001002,254
360811147001005,81
360811147002001,54
360811147002005,42
360811147002008,108
360811147002011,113
360811151001000,100
360811151001001,0
360811151001003,75
360811151001004,76
360811151001005,43
360811151001007,51
360811151001008,39
360811151001010,64
360811151001011,42
360811151001013,55
360811151001014,181
360811151001015,165
360811151001002,61
360811151001006,28
360811151001009,69
360811151001012,38
360811155001001,103
360811155001002,69
360811155001004,101
360811155001005,73
360811155001006,212
360811155001007,105
360811155001008,241
360811155001009,209
360811155002000,95
360811155002001,493
360811155002002,113
360811155002003,156
360811155001000,87
360811155001003,75
360811157001000,68
360811157001001,83
360811157001002,75
360811157001003,108
360811157001004,91
360811157001006,120
360811157001007,51
360811157001009,64
360811157001010,79
360811157001012,77
360811157002000,0
360811157002001,218
360811157002003,378
360811157002004,124
360811157002006,517
360811157002007,203
360811157003000,52
360811157003001,45
360811157003003,133
360811157003004,425
360811157003005,149
360811157001005,78
360811157001008,52
360811157001011,77
360811157002002,97
360811157002005,149
360811157002008,10
360811157003002,6
360811159001001,132
360811159001002,305
360811159001004,165
360811159002000,43
360811159002002,86
360811159002003,82
360811159002004,295
360811159002006,106
360811159002007,83
360811159003000,129
360811159003001,251
360811159003002,1653
360811159001000,64
360811159001003,187
360811159002001,39
360811159002005,179
360811159002008,123
360811161001000,69
360811161001001,35
360811161001002,77
360811161001003,1613
360811161002000,1803
360811161002001,988
360811163011000,1731
360811163012000,354
360811163012001,1008
360811163013000,769
360811163013001,1316
360811163021000,164
360811163021001,900
360811163021002,821
360811163022000,814
360811163022001,477
360811163022002,285
360811167001001,74
360811167001002,170
360811167001004,177
360811167001005,91
360811167001006,96
360811167001008,0
360811167001009,56
360811167001011,245
360811167001012,79
360811167001014,130
360811167001000,130
360811167001003,52
360811167001007,318
360811167001010,288
360811167001013,188
360811171001000,79
360811171001001,79
360811171001003,46
360811171001004,62
360811171001006,76
360811171001007,0
360811171001009,121
360811171001010,26
360811171001012,18
360811171001013,20
360811171002000,329
360811171002002,243
360811171002003,98
360811171002005,121
360811171002006,0
360811171003001,17
360811171003002,0
360811171003003,62
360811171003004,149
360811171003005,308
360811171003006,170
360811171003007,194
360811171003008,95
360811171003009,88
360811171003010,0
360811171001002,16
360811171001005,69
360811171001008,108
360811171001011,23
360811171002001,145
360811171002004,0
360811171003000,75
360811175001000,125
360811175001001,100
360811175001002,99
360811175001003,102
360811175001004,299
360811175001005,143
360811175001007,84
360811175001008,170
360811175002001,343
360811175002002,674
360811175002004,248
360811175002005,226
360811175003000,189
360811175003002,235
360811175003003,0
360811175003005,95
360811175003006,67
360811175003008,0
360811175004000,119
360811175004002,66
360811175004003,53
360811175004004,23
360811175004006,70
360811175004007,54
360811175004009,110
360811175005000,219
360811175005002,122
360811175005003,108
360811175005004,118
360811175001006,88
360811175002000,201
360811175002003,211
360811175003001,107
360811175003004,0
360811175003007,107
360811175004001,82
360811175004005,40
360811175004008,74
360811175005001,137
360811175005005,102
360811181001000,99
360811181001001,101
360811181001003,160
360811181001004,154
360811181001005,176
360811181001006,108
360811181001007,78
360811181002000,205
360811181002001,230
360811181002002,235
360811181002003,121
360811181002004,116
360811181002005,84
360811181001002,148
360811185001000,0
360811185001001,0
360811185001002,70
360811185001003,46
360811185001005,122
360811185001006,269
360811185001008,199
360811185001009,174
360811185002000,375
360811185002001,320
360811185002003,78
360811185001004,22
360811185001007,247
360811185001010,246
360811185002002,189
360811187001000,456
360811187001001,317
360811187001003,218
360811187002000,161
360811187002002,145
360811187002003,281
360811187002005,233
360811187002006,173
360811187001002,187
360811187002001,311
360811187002004,166
360811189001000,98
360811189001002,235
360811189001003,263
360811189001005,57
360811189001006,21
360811189001008,217
360811189002000,220
360811189002002,175
360811189002003,137
360811189002004,228
360811189001001,228
360811189001004,288
360811189001007,260
360811189002001,198
360811191001000,358
360811191001001,345
360811191001002,377
360811191001003,418
360811191001004,183
360811191001005,203
360811191001006,437
360811191002000,302
360811191002001,363
360811191002002,489
360811191002003,219
360811193001000,148
360811193001001,123
360811193001002,135
360811193001003,142
360811193001004,149
360811193001006,410
360811193002000,372
360811193002002,404
360811193001005,186
360811193002001,338
360811195001000,82
360811195001002,99
360811195001003,119
360811195001004,157
360811195001006,151
360811195001007,216
360811195001009,349
360811195001001,125
360811195001005,36
360811195001008,111
360811199001000,237
360811199001002,79
360811199001003,364
360811199001005,71
360811199001006,72
360811199001007,157
360811199001009,95
360811199001010,104
360811199001012,47
360811199001001,106
360811199001004,148
360811199001008,122
360811199001011,97
360811201001000,186
360811201001002,195
360811201001003,177
360811201001004,139
360811201001006,252
360811201001007,65
360811201001009,122
360811201001010,129
360811201001011,94
360811201001001,150
360811201001005,218
360811201001008,113
360811203001000,80
360811203001001,46
360811203001002,141
360811203001003,40
360811203001004,159
360811203001005,150
360811203001006,162
360811203002000,65
360811203002001,197
360811203002002,181
360811203002003,49
360811203002004,54
360811203002005,184
360811203002007,48
360811203002006,262
360811205001000,273
360811205001002,195
360811205001003,149
360811205001004,280
360811205001006,180
360811205001007,91
360811205002001,327
360811205002002,187
360811205001001,278
360811205001005,160
360811205002000,190
360811205002003,834
360811207012010,127
360811207012011,94
360811207012012,46
360811207012013,48
360811207011000,170
360811207011001,313
360811207011003,179
360811207011004,128
360811207011005,87
360811207011007,99
360811207011008,86
360811207011010,31
360811207011011,79
360811207011013,119
360811207012000,107
360811207012001,72
360811207012003,83
360811207012004,82
360811207012006,101
360811207012007,151
360811207012008,13
360811207012009,87
360811207011002,319
360811207011006,67
360811207011009,155
360811207011012,31
360811207012002,101
360811207012005,83
360811207021000,3
360811211001000,0
360811211001001,2
360811215001000,135
360811215001001,65
360811215001002,231
360811215001003,212
360811215001005,171
360811215001006,194
360811215001008,0
360811215001009,0
360811215001010,0
360811215002001,46
360811215002002,136
360811215002004,115
360811215002005,271
360811215002007,105
360811215002008,164
360811215003000,301
360811215003001,276
360811215003002,206
360811215003004,165
360811215003005,287
360811215003007,139
360811215003008,0
360811215003010,73
360811215001004,181
360811215001007,238
360811215002000,167
360811215002003,86
360811215002006,195
360811215002009,126
360811215003003,138
360811215003006,242
360811215003009,72
360811223001000,0
360811223001001,0
360811223001003,184
360811223001004,255
360811223001006,263
360811223001007,187
360811223001008,135
360811223001009,198
360811223002000,79
360811223002001,108
360811223002002,91
360811223002004,121
360811223002005,117
360811223002007,80
360811223002008,99
360811223003000,101
360811223003002,64
360811223003003,83
360811223003005,84
360811223003006,95
360811223003008,110
360811223003009,104
360811223003011,67
360811223003012,57
360811223003013,65
360811223003015,40
360811223003016,84
360811223002003,83
360811223002006,97
360811223003001,89
360811223003004,102
360811223003007,86
360811223003010,60
360811223003014,54
360811223001002,188
360811223001005,192
360811227021001,794
360811227021002,0
360811227021004,0
360811227022000,447
360811227022001,1142
360811227023001,959
360811227024000,45
360811227024002,330
360811227025000,0
360811227025002,147
360811227025003,141
360811227025004,0
360811227025005,170
360811227025006,232
360811227025007,100
360811227025008,71
360811227021000,542
360811227021003,0
360811227023000,1190
360811227024001,649
360811227025001,0
360811227031000,0
360811227031001,0
360811227031002,186
360811227031003,156
360811227031004,225
360811227031005,220
360811227031006,168
360811227031007,263
360811227032000,1955
360811227034000,1618
360811227035000,184
360811227035001,204
360811227035003,96
360811227035004,108
360811227033000,1238
360811227035002,116
360811227035005,64
360811227041000,547
360811227041001,487
360811227042000,897
360811227043000,114
360811227043001,135
360811227043003,188
360811227043004,282
360811227041002,990
360811227043002,207
360811227043005,597
360811241001000,25
360811241001001,56
360811241001003,50
360811241001004,111
360811241001005,136
360811241001007,97
360811241001008,82
360811241001010,47
360811241001011,45
360811241001013,19
360811241001014,33
360811241001017,72
360811241001018,59
360811241001019,106
360811241001020,71
360811241001021,91
360811241001022,129
360811241002000,130
360811241002001,125
360811241002002,106
360811241002003,161
360811241002004,130
360811241002005,128
360811241002006,98
360811241002007,98
360811241002008,151
360811241003000,97
360811241003002,129
360811241003003,122
360811241003005,122
360811241003006,304
360811241003008,84
360811241001002,56
360811241001006,71
360811241001009,78
360811241001012,37
360811241001016,68
360811241003001,138
360811241003004,129
360811241003007,86
360811241001015,127
360811247003009,106
360811247003010,73
360811247001000,128
360811247001001,159
360811247001003,92
360811247001004,79
360811247001006,53
360811247001007,61
360811247001009,50
360811247001010,18
360811247001012,42
360811247001013,85
360811247002000,141
360811247002002,158
360811247002003,126
360811247002005,38
360811247002006,113
360811247002008,186
360811247002009,155
360811247002010,40
360811247003000,92
360811247003001,98
360811247003003,113
360811247003004,92
360811247003005,153
360811247003006,104
360811247003007,159
360811247003008,140
360811247001002,155
360811247001005,37
360811247001008,49
360811247001011,83
360811247002001,176
360811247002004,82
360811247002007,141
360811247002011,68
360811247003002,89
360811257001000,95
360811257001001,21
360811257001002,177
360811257001003,79
360811257001004,113
360811257001005,115
360811257001006,9
360811257001007,201
360811257001009,149
360811257001010,125
360811257002000,65
360811257002001,104
360811257002003,152
360811257002004,156
360811257002005,74
360811257002007,118
360811257002008,165
360811257003001,148
360811257003002,102
360811257003004,95
360811257003005,283
360811257003007,265
360811257001008,186
360811257001011,288
360811257002002,0
360811257002006,80
360811257003000,155
360811257003003,122
360811257003006,0
360811265001000,115
360811265001001,82
360811265001003,135
360811265001004,38
360811265001006,71
360811265001007,82
360811265001009,67
360811265002000,181
360811265002001,177
360811265002003,104
360811265002004,197
360811265001002,76
360811265001005,78
360811265001008,78
360811265002002,114
360811267001001,72
360811267001002,117
360811267001003,97
360811267001004,11
360811267001005,93
360811267001006,63
360811267001007,63
360811267001008,37
360811267001009,0
360811267002000,164
360811267002001,7
360811267002002,140
360811267002003,64
360811267002004,120
360811267002005,127
360811267003001,129
360811267003002,109
360811267003004,132
360811267003005,108
360811267003007,84
360811267001000,2376
360811267003000,124
360811267003003,118
360811267003006,135
360811277001000,64
360811277001001,142
360811277001003,57
360811277001004,130
360811277001006,131
360811277001007,106
360811277001009,42
360811277001010,50
360811277001012,0
360811277001013,64
360811277001014,38
360811277001016,0
360811277002000,52
360811277002002,113
360811277002003,42
360811277002005,105
360811277002006,50
360811277002007,73
360811277002009,75
360811277002010,72
360811277003001,36
360811277003002,43
360811277003003,65
360811277003004,65
360811277003005,42
360811277003006,89
360811277003007,83
360811277003008,63
360811277003009,74
360811277003010,93
360811277003011,49
360811277003012,0
360811277003013,43
360811277004000,78
360811277004002,91
360811277004003,48
360811277004004,67
360811277004006,91
360811277004007,87
360811277004009,45
360811277004010,58
360811277004012,28
360811277001002,79
360811277001005,101
360811277001008,79
360811277001011,64
360811277001015,10
360811277002001,66
360811277002004,67
360811277002008,83
360811277003000,32
360811277004001,92
360811277004005,86
360811277004008,31
360811277004011,66
360811283001000,0
360811283001001,0
360811283001003,0
360811283001004,0
360811283001006,0
360811283001007,0
360811283001009,0
360811283001010,0
360811283001012,0
360811283001013,0
360811283001014,0
360811283001016,0
360811283001017,0
360811283001019,0
360811283001002,0
360811283001005,0
